100,0.0005349999999999522,84.67741935484
200,0.0006029999999999092,83.71335504886181
300,0.001454999999999984,80.77024880889249
400,0.0017920000000000158,78.69301273657918
500,0.0018460000000000143,78.0281354315686
600,0.0024290000000000145,74.62093485308
700,0.0040039999999998965,75.51095337168007
800,0.005406000000000022,63.092473705778254
900,0.004365000000000174,78.11120032115535
1000,0.004626000000000019,74.1733690795354
2000,0.012591000000000019,62.70774700044423
3000,0.020957000000000114,66.91044068867447
4000,0.035204000000000235,55.70098162597523
5000,0.036827000000000165,65.89702981300886
6000,0.04331200000000024,65.6492909038991
7000,0.04517300000000013,73.01453587367617
8000,0.0475260000000004,74.79513522401223
9000,0.04072799999999965,75.88930466085658
10000,0.07016299999999998,64.08636717310279
20000,0.11622000000000021,71.20415086017863
30000,0.20520400000000016,69.44075439777448
40000,0.2759350000000005,68.16421280469433
50000,0.38706900000000033,61.758539674635884
60000,0.32168399999999764,72.357964603291
70000,0.48226600000000275,68.67589298646813
80000,0.5672920000000019,69.82179867474146
90000,0.6243009999999956,69.27401962183617
100000,0.7457739999999973,65.42162976701056
