100,3.699999979289714e-05
200,7.899999945948366e-05
300,0.00012700000115728471
400,0.00022400000125344377
500,0.00020599999879777897
600,0.0003259999994043028
700,0.0004619999999704305
800,0.00030500000138999894
900,0.00032699999974283855
1000,0.000744999999369611
2000,0.0006840000005468028
3000,0.0009879999997792765
4000,0.0016099999993457459
5000,0.001620000000912114
6000,0.002161000000342028
7000,0.0026520000010350486
8000,0.004628000000593602
9000,0.0028940000011061784
10000,0.0029930000000604196
20000,0.007192999999460881
30000,0.010098000000652974
40000,0.014297000001533888
50000,0.01964899999984482
60000,0.02578899999934947
70000,0.022043000000849133
80000,0.03765000000021246
90000,0.03313499999967462
100000,0.032968999999866355
